subject,wave,session,term,roi,b
115825,wave2,proactive,target,LH_SalVentAttn_PFCl_1,0.0113449188226322
115825,wave2,proactive,intercept,LH_SomMot_1,0.307044971524678
115825,wave2,proactive,conjunction,LH_SomMot_1,-0.011771402764398
115825,wave2,proactive,distractor,LH_SomMot_1,-0.0152202763195745
115825,wave2,proactive,incongruency,LH_SomMot_1,0.0505928895696863
115825,wave2,proactive,target,LH_SomMot_1,0.0212396191253377
115825,wave2,proactive,intercept,LH_SomMot_10,0.475407413513952
115825,wave2,proactive,conjunction,LH_SomMot_10,0.00303059335943947
115825,wave2,proactive,distractor,LH_SomMot_10,0.00634565789671335
115825,wave2,proactive,incongruency,LH_SomMot_10,-0.0251926546346798
115825,wave2,proactive,target,LH_SomMot_10,0.0164772827934258
115825,wave2,proactive,intercept,LH_SomMot_11,0.281485756615295
115825,wave2,proactive,conjunction,LH_SomMot_11,0.0429261188025622
115825,wave2,proactive,distractor,LH_SomMot_11,0.00204294167988939
115825,wave2,proactive,incongruency,LH_SomMot_11,-0.0262418662342449
115825,wave2,proactive,target,LH_SomMot_11,-0.00971128843461135
