subject,wave,session,term,roi,b
115825,wave2,baseline,intercept,LH_Default_Par_3,0.251986704799036
115825,wave2,baseline,conjunction,LH_Default_Par_3,-0.0313550615476123
115825,wave2,baseline,distractor,LH_Default_Par_3,-0.0176336831516035
115825,wave2,baseline,incongruency,LH_Default_Par_3,-0.0169731274558812
115825,wave2,baseline,target,LH_Default_Par_3,0.0206190072087892
115825,wave2,baseline,intercept,LH_Default_Par_4,0.18520653088681
115825,wave2,baseline,conjunction,LH_Default_Par_4,-0.138557604247398
115825,wave2,baseline,distractor,LH_Default_Par_4,0.0217544298061615
115825,wave2,baseline,incongruency,LH_Default_Par_4,0.0393608813188729
115825,wave2,baseline,target,LH_Default_Par_4,0.0435419437098235
115825,wave2,baseline,intercept,LH_Default_pCunPCC_1,0.21945049455506
115825,wave2,baseline,conjunction,LH_Default_pCunPCC_1,-0.0500894675083024
115825,wave2,baseline,distractor,LH_Default_pCunPCC_1,-0.0192637781626436
115825,wave2,baseline,incongruency,LH_Default_pCunPCC_1,0.040357614894208
115825,wave2,baseline,target,LH_Default_pCunPCC_1,0.0378069309623993
115825,wave2,baseline,intercept,LH_Default_pCunPCC_2,0.215898060533881
115825,wave2,baseline,conjunction,LH_Default_pCunPCC_2,-0.235639055844758
115825,wave2,baseline,distractor,LH_Default_pCunPCC_2,0.0506759434550618
115825,wave2,baseline,incongruency,LH_Default_pCunPCC_2,0.0243185895872323
115825,wave2,baseline,target,LH_Default_pCunPCC_2,0.116796430308503
115825,wave2,baseline,intercept,LH_Default_pCunPCC_3,0.257765653361477
115825,wave2,baseline,conjunction,LH_Default_pCunPCC_3,-0.00870398346214056
115825,wave2,baseline,distractor,LH_Default_pCunPCC_3,-0.0653187606874767
115825,wave2,baseline,incongruency,LH_Default_pCunPCC_3,0.0429577629020049
115825,wave2,baseline,target,LH_Default_pCunPCC_3,0.0415175035852526
115825,wave2,baseline,intercept,LH_Default_pCunPCC_4,0.122173320955476
115825,wave2,baseline,conjunction,LH_Default_pCunPCC_4,-0.0996164415020333
115825,wave2,baseline,distractor,LH_Default_pCunPCC_4,0.0194407001803733
115825,wave2,baseline,incongruency,LH_Default_pCunPCC_4,0.0679807793108489
115825,wave2,baseline,target,LH_Default_pCunPCC_4,0.0306649924758543
115825,wave2,baseline,intercept,LH_Default_PFC_1,0.00150226890492402
115825,wave2,baseline,conjunction,LH_Default_PFC_1,-0.118026097617535
115825,wave2,baseline,distractor,LH_Default_PFC_1,-0.00239467621399461
115825,wave2,baseline,incongruency,LH_Default_PFC_1,0.124522619928108
