subject,wave,session,term,roi,b
115825,wave2,baseline,intercept,LH_Default_Par_3,0.288721236209364
115825,wave2,baseline,conjunction,LH_Default_Par_3,-0.0251757350443498
115825,wave2,baseline,distractor,LH_Default_Par_3,-0.00594871728710046
115825,wave2,baseline,incongruency,LH_Default_Par_3,0.0666512077877396
115825,wave2,baseline,target,LH_Default_Par_3,0.0362738486915664
115825,wave2,baseline,intercept,LH_Default_Par_4,0.167044357942666
115825,wave2,baseline,conjunction,LH_Default_Par_4,0.0131972257427081
115825,wave2,baseline,distractor,LH_Default_Par_4,-0.0236336785254365
115825,wave2,baseline,incongruency,LH_Default_Par_4,0.0525534224834233
115825,wave2,baseline,target,LH_Default_Par_4,-0.0165749229430207
115825,wave2,baseline,intercept,LH_Default_pCunPCC_1,0.259389554779802
115825,wave2,baseline,conjunction,LH_Default_pCunPCC_1,-0.0273370134286557
115825,wave2,baseline,distractor,LH_Default_pCunPCC_1,0.0234066859682346
115825,wave2,baseline,incongruency,LH_Default_pCunPCC_1,0.0327518257479071
115825,wave2,baseline,target,LH_Default_pCunPCC_1,0.0128050504472974
115825,wave2,baseline,intercept,LH_Default_pCunPCC_2,0.206586456592243
115825,wave2,baseline,conjunction,LH_Default_pCunPCC_2,0.0220523791223904
115825,wave2,baseline,distractor,LH_Default_pCunPCC_2,0.00225486384875792
115825,wave2,baseline,incongruency,LH_Default_pCunPCC_2,0.0260751883075952
115825,wave2,baseline,target,LH_Default_pCunPCC_2,-0.0201215139381276
115825,wave2,baseline,intercept,LH_Default_pCunPCC_3,0.275786361230482
115825,wave2,baseline,conjunction,LH_Default_pCunPCC_3,-0.0453211540681319
115825,wave2,baseline,distractor,LH_Default_pCunPCC_3,0.00308358105874687
115825,wave2,baseline,incongruency,LH_Default_pCunPCC_3,0.00619758243308702
115825,wave2,baseline,target,LH_Default_pCunPCC_3,0.00952039732347185
115825,wave2,baseline,intercept,LH_Default_pCunPCC_4,0.11603803183204
115825,wave2,baseline,conjunction,LH_Default_pCunPCC_4,-0.128331040107414
115825,wave2,baseline,distractor,LH_Default_pCunPCC_4,0.0283024392193427
115825,wave2,baseline,incongruency,LH_Default_pCunPCC_4,0.104263329755299
115825,wave2,baseline,target,LH_Default_pCunPCC_4,0.071583871606604
115825,wave2,baseline,intercept,LH_Default_PFC_1,-0.012869706413259
115825,wave2,baseline,conjunction,LH_Default_PFC_1,0.0045467845625923
115825,wave2,baseline,distractor,LH_Default_PFC_1,0.0170583368699906
115825,wave2,baseline,incongruency,LH_Default_PFC_1,-0.00783742822291717
115825,wave2,baseline,target,LH_Default_PFC_1,0.0109420774406535
115825,wave2,baseline,intercept,LH_Default_PFC_10,0.0271335263157343
115825,wave2,baseline,conjunction,LH_Default_PFC_10,0.143448903265338
115825,wave2,baseline,distractor,LH_Default_PFC_10,-0.172448208551159
115825,wave2,baseline,incongruency,LH_Default_PFC_10,0.0616812586883109
115825,wave2,baseline,target,LH_Default_PFC_10,-0.00540845689732307
